Speaker,Line
Amy,"You know, Sheldon, maybe if you take the time to actually read Bert’s research, you’d be less bitter about him winning."
Amy,"Honestly, I just want you to be quiet but I’m all out of taffy."
Amy,Sounds like the night we had coitus.
Amy,"Sheldon, it’s foolish to be angry that Bert’s work has merit."
Amy,What happened?
Amy,"You know, it’s one thing to be envious, but now you’re injuring yourself. It has to stop."
Amy,"You know, Sheldon, instead of fixating on what Bert has, you should appreciate all of the good things in your life. You’ve got love, you’re in good health, you’ve got a roof over your head."
Amy,Anybody else want to try? I’m gonna go make some more tea and question my life choices.
Amy,Really?
Amy,What’s up?
Amy,Yep.
Amy,I can’t believe you head-butted a water fountain.
Amy,What about me and Sheldon?
Amy,"Ever since I met Penny, I’ve been envious of her looks."
Amy,That’s why I was so happy when you cut your hair off.
Amy,"You know what I mean. You were still hot, but more like a why’d that hot girl cut off all her hair, hot."
Amy,How can you feel bad if Stephen Hawking says you’re brilliant?
Amy,Way ahead of you.
Amy,"If we’re going to be staying in this apartment, would you be interested in doing a little redecorating?"
Amy,"Great, what’d you have in mind?"
Amy,"Well, how about we start a little smaller? Like moving the furniture around."
Amy,"Look, we can’t just throw away Penny’s stuff, but we can ask if she wants any of it back."
Amy,"Well, I’m sure she misses this one. I mean, it’s the greatest gift I’ve ever given anybody."
Amy,It may have appreciated in value. The artist killed himself shortly after painting that.
Amy,I can’t wait to see the look on her face when I give it to her again.
Amy,"Well, it would be selfish of me to keep it."
Amy,And you.
Amy,To give to you.
Amy,So do you.
Amy,Thank you?
Amy,"Sheldon, you’re, you’re being a little selfish. Why don’t you let Leonard keep a few things?"
Amy,"I don’t think you do, but all right."
Amy,I’ve got the Neosporin. Who got hurt?
Amy,"I think he might be right. Also, who is that?"
Amy,"So, no one’s gonna tell me? Okay."
Amy,What’s wrong?
Amy,"Sheldon. Okay, you can have this back in the morning."
Amy,I’ll put in on the list with peaches and felt. What is this?
Amy,I love it. Thank you.
Amy,Sheldon.
Amy,Is that okay?
Amy,"You hate Scotch tape, but you love Scotch plaid. You are a mystery."
Amy,"I guess, I guess we should stop."
Amy,Just don’t smoke.
Amy,"Well, first deliveries can be slow."
Amy,"Well, should we, uh, head back up?"
Amy,"Oh, uh, I don’t know. Sheldon, you don’t want to do that, do you?"
Amy,Uh.
Amy,Well.
Amy,"So, where were we?"
Amy,I’m sorry.
Amy,"Well, shall we start over?"
Amy,What’s wrong?
Amy,"Okay, that makes sense. I mean, the mood’s a little different now. We, we don’t have to rush."
Amy,And the mood continues to change.
Amy,Hold on. I think I might have a little surprise that might help get things back on track.
Amy,No.
Amy,It’s not about trains.
Amy,Stop talking about trains.
Amy,"One second. All right, you can open your eyes. I thought I’d let Harry Potter make things hotter."
Amy,I got a Gryffindor robe for you.
Amy,I did. Am I in trouble?
Amy,"Wait, what just happened?"
Amy,"Sheldon, do you really want to argue with me on my birthday?"
Amy,Ooh. Happy birthday to me.
Amy,Is this about the baby?
Amy,Good. Then you’re used to this.
Amy,You have got to be kidding me.
Amy,"I understand, but this is a special day for them. Can you just try and let it go?"
Amy,"Yeah. Penny, you’re the one who introduced him to Bernie."
Amy,Sheldon and I are living together.
Amy,Bernadette got her doctorate.
Amy,We’ve all come a long way. There’s a lot to be proud of.
Amy,How’s Bernadette?
Amy,"That’s not a real thing, he’s just joking."
Amy,Kind of hard to see the names.
Amy,They all look the same to me.
Amy,"Well, that was quite a day."
Amy,I was afraid you’d be too tired.
Amy,Hi.
Amy,It was not a great trip.
Amy,"I rented one of those carts, pushed him toward the open door and just let inertia take care of the rest."
Amy,"So, while we’re at your mother’s house, it might be a good time to tell her that we’re living together."
Amy,Maybe there won’t be one.
Amy,"Well, she likes me. You know, there’s a chance she might be okay with it."
Amy,"Thank you for cooking, it looks delicious."
Amy,"Well, uh, Howard and Bernadette had their baby."
Amy,"They haven’t said. Anyway, we, uh, we also have some exciting news to share."
Amy,"Sheldon, don’t overreact."
Amy,"Blah, blah, blah, blah, blah."
Amy,I’ll take over from here.
Amy,He’s been in there a long time. Should I go talk to him?
Amy,Are you going to?
Amy,"Sheldon, what, what are you doing?"
Amy,"We’re ignoring the fins, okay."
Amy,I don’t think that’s what she’s saying.
Amy,That’s exactly what she was saying.
Amy,"Well, after that, Sheldon and I got out of the house for a while."
Amy,"You know, I’m sorry your mother made you feel bad. But, you know, at the end of the day, she was wrong, because you’re not alone."
Amy,What about the woman who just buttered your big flat feet?
Amy,"Well, let’s try to not let it ruin the rest of our trip."
Amy,She was gonna find out eventually.
Amy,"Sheldon, I knew your mother was fine with us living together because I already told her we were."
Amy,"This was a potential issue, so I got out ahead of it and I managed the situation for you."
Amy,That’s right. 
Amy,"Not your whole life. I mean, science, you got that. Organizing your sock drawer, you’re the king. But understanding how other people are feeling, that’s a weak spot for you."
Amy,Have you? How am I feeling right now?
Amy,"You and I are in a relationship. I help you with your shortcomings, and you help me with mine."
Amy,Delighted that you showed any interest in my family at all?
Amy,Do you need help?
Amy,Like the pirate who helps the other pirates connect to the Internet.
Amy,Really? You’re never gonna touch their baby?
Amy,Sheldon.
Amy,"That was fun, thank you."
Amy,"Penny, is it weird that we’re having girls’ night here, but you don’t live here any more, so it’s basically my girls’ night?"
Amy,But now you’re thinking about it and it bothers you? I get that.
Amy,"Better than ever. He asks about my day, takes an interest in my life. He’s like my boyfriend in college, except he’s real, so people can see him."
Amy,Well Sheldon always has his pants on. I don’t think I could pick his knees out of a line-up.
Amy,"Uh, Penny, I don’t know how to say this, but this is my first girls’ night and you’re kind of bumming everybody out. "
Amy,I’ll call you when we get to the hotel.
Amy,I will bring them home so you can show me how Godzilla takes a shower. 
Amy,"Uh-huh. Bye, Sheldon."
Amy,Bye.
Amy,Bye.
Amy,I’ll miss you.
Amy,I’ll miss you more. 
Amy,"If you miss me x plus one, I’ll miss you open paren x plus one, close paren to the second…"
Amy,"Sheldon walked on my back two weeks ago, but that was just ’cause there was a spider on his pillow and he was trying to get away."
Amy,"I don’t know the protocol, are you gonna be naked for your massage?"
Amy,Hmm. Then this is probably too many clothes.
Amy,"Nice to see you, too."
Amy,"Sheldon, why don’t we give them some privacy?"
Amy,Uh-huh.
Amy,It’s there on purpose. It’s refreshing.
Amy,It’s in our agreement. I have to laugh.
Amy,I remember signing our first relationship agreement.
Amy,"Right, right. Got it."
Amy,"Sheldon, what did you do?"
Amy,I’m sure it’s extremely frustrating.
Amy,And also a little sad.
Amy,What do you think?
Amy,It’s amazing a machine can do that.
Amy,"All right. Now, I’m gonna look at some pictures to prompt an emotional response, and we’ll see if the machine can identify them accurately."
Amy,"Okay, I’m looking at the first picture."
Amy,Yes. I’m looking at puppi
Amy,Okay. What does it say I’m feeling?
Amy,Yes. I’m looking at a picture of my grandma.
Amy,Yes.
Amy,What’s that? Are you working on your resume?
Amy,Stop enjoying their fight.
Amy,"Come on, Sheldon, let’s go."
Amy,I think it loses its impact if we’re chatting about it.
Amy,"Sheldon, dinner’s ready. I made beef loaf, because I know you’re uncomfortable with the non-specificity of meat loaf. Sheldon? Hey, are you okay?"
Amy,What’s going on?
Amy,I’m sorry Leonard and Penny hurt your feelings.
Amy,"Well, everybody has things that they need help with. Like me, I can’t see without my glasses. And right now you’re just a, a cute, pink smudge wearing a childish green smudge."
Amy,"Yes, you are. There have definitely been days when I was sad and you could tell."
Amy,"No, see, right there, you knew you hurt my feelings. And I’m proud of you, for reasons I’m sure have something to do with my father. And if you don’t like that machine, get rid of it. Because I love you exactly the way you are."
Amy,It’s true. Pregnancy causes physiological changes in the brain that result in increased empathy.
Amy,"Well, he mentioned it in his mother’s eulogy, so why not?"
Amy,Is there anything we can do?
Amy,"Oh. All this week, the Early Music Society of Pasadena is doing a joint concert with the San Gabriel Renaissance Choir."
Amy,Good luck. People have been saying that for 600 years.
Amy,"Hey, you’re home early."
Amy,Wow. He finally used it. What’d you do?
Amy,"Well, I’m really happy for you."
Amy,I give up.
Amy,No. I really give up.
Amy,Can I pee now?
Amy,"Well, the bra under here ain’t beige."
Amy,"Hey, did you hear anything back from the Caltech preschool?"
Amy,Nothing says fun like being scolded.
Amy,"Renaissance Choir’s looking pretty good right now, huh?"
Amy,"Hey, there’s another dance club nearby. I mean, I don’t know how you feel about Latin music, but according to their horas of operación, they’re open."
Amy,You sure? They’re open till dos.
Amy,"I’m not sad. I mean, hello."
Amy,What are you sad about?
Amy,What feelings?
Amy,Come on. You’ve got so much to feel good about. You’ve got a great job now.
Amy,You make more than I do.
Amy,It’s bigger than mine.
Amy,"I’m not even engaged once. I don’t even know if Sheldon thinks about marriage. I’m not getting any younger. Honestly, I kind of thought by now, we might have had some sort of…"
Amy,I’m sorry. I can’t help it.
Amy,It is warm in here.
Amy,"Me, too."
Amy,I can get us there in two.
Amy,"Hey, Sheldon, I found a great restaurant for date night."
Amy,"Oh, an Euler’s Disk, fun."
Amy,Oh. Immature.
Amy,The food here’s supposed to be great. Don’t fill up on chips.
Amy,"Oh, look. It’s Bert, at the bar. We should go say hi."
Amy,Because that’s what you do when you see someone you know in a public place.
Amy,"Sheldon, there’s a difference between greeting a friend and following a celebrity into a bathroom."
Amy,"Hi, Bert."
Amy,"Oh, we’re having date night."
Amy,"Oh, really. Anybody we know?"
Amy,That’s a real thing?
Amy,"Sorry, I don’t have a list of defunct search engines that I miss."
Amy,"Oh, no. Are you sure you don’t want to give her a few more minutes?"
Amy,I’m so sorry.
Amy,Fine with me.
Amy,"Sheldon, that was so sweet of you."
Amy,So the part where he got stood up didn’t clue you in?
Amy,"Okay, literally any other topic."
Amy,Our-our first date was at a coffee shop.
Amy,You-you know about that?
Amy,Were you aware of this?
Amy,Because I’m mad at you.
Amy,"Sheldon, it’s humiliating. Thanks to you, my colleagues are gossiping about our sex life."
Amy,That’s why they’re doing it.
Amy,I’m going to bed.
Amy,So?
Amy,I’m not sleeping on the couch because you don’t know what’s private and what’s not.
Amy,"That’s different. She’s a close friend, not the lady in the cafeteria who cuts the crust off your sandwiches."
Amy,Yeah?
Amy,What is this?
Amy,Are you really worried about revealing secrets to Stephen Hawking?
Amy,"Well, I do appreciate you working on this."
Amy,What’s that little dot in the middle?
Amy,Interesting. You really have secrets you don’t tell me?
Amy,Can I hear one?
Amy,Why? Are they naughty?
Amy,Please?
Amy,What? Why didn’t you say anything?
Amy,"So when I got up at 4am. to drive you across the desert to an antique train museum, I didn’t have to?"
Amy,You’re actually going to Comic-Con?
Amy,"Well, that’s sweet. I bet you’ll have fun."
Amy,"No, thanks. I already live in a place all the nerds come to."
Amy,My aunt’s funeral?
Amy,"Well, I’m not going, but I do think it’s nice you want to."
Amy,"Look at you, going to Comic-Con, talking about Ewoks. I really have become the cool one around here."
Amy,Comic-Con’s five days.
Amy,Why don’t you just tell him you don’t want to go?
Amy,He is an indoor cat.
Amy,Penny says they’re ready to go.
Amy,"Sheldon, women can wear make up, it’s not lying."
Amy,"Wait, wait, wait, what’s Leonard lying about?"
Amy,Really? Because she doesn’t actually want to go. She’s just doing it to make him happy.
Amy,"No, you’re not gonna tell them anything. You’re gonna stay out of it."
Amy,Because it’s between them. 
Amy,Hi. 
Amy,Shh.
Amy,"Sure, happy to."
Amy,Because you don’t want her to go to Comic-Con.
Amy,"Oh, my God, stop talking."
Amy,The place looks great. Did you guys get a maid?
Amy,So you’re not going to Comic-Con?
Amy,Sounds like everyone’s staying home. What do you say?
Amy,By yourself?
Amy,I’m not going with you to Comic-Con.
Amy,"He can, but it’s still not changing my mind."
Amy,"No, Sheldon. We are not getting a life-size Spider-Man statue."
Amy,"For the last time, no Hulk, no Batman, no life-size statues."
Amy,Hi.
Amy,"Well, Sheldon’s getting a little better with dogs. He even took a picture with Pluto at Disneyland."
Amy,Don’t listen to them. What’s weird is that Penny almost got a science fact right.
Amy,"But you are, aren’t you?"
Amy,Talk to me. Tell me what’s going on.
Amy,"There are a lot of memories wrapped up in that room. For me, too. The first time you told me you loved me was in that room."
Amy,And there is the love of which I speak.
Amy,"Well, this isn’t an easy time for him. He’s losing his apartment, he’s in debt, he’s probably humiliated."
Amy,You ready to go?
Amy,What’s that?
Amy,"Well, a bunch of fake snakes better not spring out of it, ’cause that was a lousy anniversary present."
Amy,No. I already asked.
Amy,Sheldon.
Amy,Sheldon.
Amy,"Come on, Sheldon. Maybe we should just eat at our place."
Amy,Just keep walking.
Amy,And don’t start thinking about it now.
Amy,That’s not true.
Amy,This isn’t about me and Sheldon. This is about Rajesh moving in with Leonard and Penny.
Amy,You okay?
Amy,What’s wrong?
Amy,Is that bothering you?
Amy,"I mean, how it relates to our relationship, not the bromance between you and your brain."
Amy,I don’t know. I just think you’re the kind of person who likes a contingency plan.
Amy,You need to stop hanging out with your brain so much. It’s not a good influence.
Amy,"I want to say aw, but I’m gonna say ew."
Amy,"Yup, we’re killin’ it."
Amy,That’s great. How so?
Amy,Why don’t you ask me what I’m working on?
Amy,I’m doing some experiments to show that the signal to move a muscle occurs before you know you even decided to move it.
Amy,"Yes, I’m trying to figure out to the nanometer and the attosecond, precisely where and when an event of awareness takes place."
Amy,"You know, when I was six, I wanted to marry the gorilla from Good Night, Gorilla. Maybe I was onto something."
Amy,"You know, I like harp lessons, but I’m thinking of switching to elevator repair lessons. What are you working on?"
Amy,"Wait, are you saying if we combine my experiment with your calculations, we can determine the precise moment in time when the wave function collapses?"
Amy,"Sheldon, this is really interesting."
Amy,"You know, we’ve never collaborated professionally before. Are you worried it might affect our relationship?"
Amy,"Well, that would make me feel better."
Amy,That’s a ridiculous rule.
Amy,"Oh, good. What are they?"
Amy,Can I see that?
Amy,"Sheldon, if we’re gonna have ground rules, I’ll tell you the first ground rule. I make the ground rules."
Amy,Terrific. Do you want to hear our new set of ground rules?
Amy,"Number one, we’re on the same team, we’re not in competition."
Amy,"Number two, disagreements can happen politely. There’s no need to call an idea stupid."
Amy,Are you listening?
Amy,"Number three, to avoid getting frustrated, we take built-in breaks and reward our successes with a small treat."
Amy,"Whatever you want. So, shall we get to work?"
Amy,Wow. Look at that.
Amy,"So we’re agreed, it’s complete garbage."
Amy,I don’t know where we went wrong.
Amy,"Well, don’t give up. Maybe we can fix it."
Amy,"I can hear your face talking, so we’re even."
Amy,"Fine. Fine. You want me to blow my nose? Here, I’ll blow it. Better?"
Amy,"You know, you’re exhausting. I knew working together was a bad idea."
Amy,That would mean that this delayed parameter should be increased 250 milliseconds.
Amy,"I had a feeling you were using the wrong computational model, but I didn’t say anything ’cause you’re so sensitive."
Amy,"Hey, I wonder what kind of success we’d have if we defined measurement as the first moment that an action potential is seen by the visual cortex."
Amy,We’re finally making progress. I wish we could do it without fighting.
Amy,I suppose it’s conceivable that the hormones associated with our fight-or-flight response could be sharpening our cognitive processes.
Amy,"How dare you speak that way about my Grammy and hey, wait a second. Wait. Delta T could equal alpha sub-zero."
Amy,There’s only one clear choice.
Amy,"No, you bonehead."
Amy,"Revised ground rule number one, we are on the same team, but it is a competition."
Amy,"Revised ground rule number two, there are definitely stupid questions, and those who ask them can be told so right to their stupid face."
Amy,"Thanks, babe. Number three, fair topics for insult include educational pedigree, scientific field, intellectual prowess, and mamas."
Amy,Did you say you guys are working on the guidance system tomorrow?
Amy,"Well, Sheldon said that he was gonna work with me on our quantum perception project."
Amy,"Well, he reconfirmed with me this morning."
Amy,Why did you tell Leonard you’re working on the gyroscope tomorrow?
Amy,But you said you were working with me.
Amy,"Sheldon, this is silly. You can’t expect us to do quality work with you popping in and out like this."
Amy,"Incredible. Sheldon, I didn’t expect that you could work on both projects, but I, I was wrong."
Amy,"Sheldon, you’re sick, go back to bed."
Amy,"It’s okay, now I don’t need butter."
Amy,You need sleep.
Amy,"Well, I don’t want your germs around me."
Amy,"Sheldon, are you okay?"
Amy,"It’s okay, I’m sure we’ll find it."
Amy,Maybe it’s wherever your pants are.
Amy,"I can’t find it, either. How can he not remember a day?"
Amy,You really can’t remember anything?
Amy,Phones can do that?
Amy,You’re welcome. How is it?
Amy,Do you need anything else?
Amy,"Fine. Soft kitty, warm kitty, little ball of fur. Happy kitty, sleepy kitty, purr, purr, purr."
Amy,"Weiches Kätzchen, warmes Kätzchen, das nie und nimmer murrt. Liebes Kätzchen, müdes Kätzchen, schnurrt, schnurrt, schnurrt."
Amy,Sings in Mandarin. *
Amy,And I’m Dr. Amy Farrah Fowler.
Amy,"Now, I’m sure many of you are wondering how Fun with Flags began. "
Amy,Could have played that on my harp.
Amy,Almost 200. Many of them on purpose.
Amy,"And don’t get discouraged if the phone lines are jammed. Just keep trying.  Oh, thank God, welcome to Fun with Flags."
Amy,And what does that have to do with flags?
Amy,"Ooh, ooh. All right. We have our next caller."
Amy,I thought you were taking a break from women to focus on your career.
Amy,It wasn’t a time-out. Let’s get some food.
Amy,Get your food.
Amy,Go.
Amy,And don’t you slam that door.
Amy,I was wrong. You can come back in.
Amy,"I’m sorry, Bert, but aren’t you worried she’s only with you for your money?"
Amy,What are you looking at?
Amy,"Oh. You know, good for you."
Amy,"You know, you need to start raising your hand before you speak. Yes, starting now."
Amy,Relax. We’re the same blood type. He knew he could harvest an organ.
Amy,And I’m Dr. Amy Farrah Fowler.
Amy,"So welcome to tonight’s episode, "
Amy,"Oh. Hello, you’re on Fun with Flags."
Amy,"I’m pretty sure that’s a myth, let me check."
Amy,To denial.
Amy,Hey.
Amy,What smells so good?
Amy,Is this part of your super-aging?
Amy,"Well, clearly mental tasks are not enough. Maybe you need to challenge your motor skills."
Amy,How did you get from croissants to a unicycle?
Amy,Where did you get it?
Amy,Have you tried letting go of the rope?
Amy,"All right, well, have fun."
Amy,"Well, what do you want me to do?"
Amy,What are you doing?
Amy,"Oh. Well, Bernadette made me promise if you didn’t want it, we’d give it to a homeless clown. What happened to learning the unicycle?"
Amy,"You said juggling was dumb, too."
Amy,"Sheldon, is it possible that when things get really difficult, you just give up?"
Amy,"Well, if you honestly…"
Amy,"His mother warned me. Everybody warned me. Actually, he warned me."
Amy,I made you tea.
Amy,I’m sorry I called you a quitter.
Amy,What are you reading?
Amy,So?
Amy,"That’s ridiculous, you’re a brilliant man. The best years of your life are still ahead of you."
Amy,"Well, if you’re really worried about your career, maybe you should consider spending a little less time with video games and comic books."
Amy,"Okay, fine, let’s say you never win a Nobel Prize. Let’s say you spend your life doing solid scientific research surrounded by friends and loved ones who appreciate you, not for what you’ve accomplished but for who you are as a man. Wouldn’t that be a life well-lived?"
Amy,So many warnings.
Amy,"You know, it’s nice of you to acknowledge us, but this is your accomplishment."
Amy,Where are you moving?
Amy,"Well, good for you. I actually have a little news myself."
Amy,"I was, uh, asked to be a visiting researcher at Princeton."
Amy,"Thanks, but the thing is I’ll be gone for a few months and I don’t know how Sheldon’s gonna feel about that."
Amy,You really believe that?
Amy,"Sheldon, I’m so sorry."
Amy,"Yeah, um, Raj is moving out."
Amy,"No, I’m waiting till he’s in a good mood."
Amy,"I don’t know, maybe I shouldn’t go."
Amy,I guess. And he’ll have you and Leonard right across the hall the whole time.
Amy,Got to go. Morning.
Amy,Are you feeling okay?
Amy,"Oh, I’m sorry to hear that."
Amy,"Oh, the more details, the more sorry. Well, maybe this’ll cheer you up. I made your favorite oatmeal, plain."
Amy,"No occasion, I just wanted to do something nice for you."
Amy,"Oh. That’s sweet, but you, you did just fine on your own."
Amy,"Sheldon, you’re, you’re being silly."
Amy,"You know, what you need to do is put this Air Force project behind you and just dive into something new."
Amy,"Oh, I don’t know, I mean, let’s say we succeed in proving that our consciousness creates reality. I mean, what will we have really accomplished? You know, a loaf of bread’s still three bucks."
Amy,"That is true, I have said that."
Amy,I was offered a summer research fellowship at Princeton.
Amy,"Yeah, that’s the one."
Amy,"Well, I haven’t accepted it yet. I wanted to talk to you first."
Amy,So are you.
Amy,"Are, are you sure?"
Amy,I don’t think plain oatmeal was the point of that story.
Amy,Guys.
Amy,I don’t know. Sheldon’s so vulnerable right now.
Amy,Of course. I get to be part of the first team to use radon markers to map the structures that…
Amy,"I know, but what if Sheldon…"
Amy,"Hey, you don’t know what goes on behind closed doors."
Amy,"All right, so you know."
Amy,Hey. You going somewhere?
Amy,"Sheldon, that isn’t necessary."
Amy,Thank you.
Amy,Does this mean you’re okay with me going?
Amy,I am.
Amy,I wasn’t thinking that.
Amy,That’s a risk I’m willing to take.
Amy,What if we don’t fold our clothes at all?
Amy,"Okay, the car is waiting. Do you want to walk me downstairs?"
Amy,Is it?
Amy,Do you think it’s possible you might enjoy being on your own for a little while?
Amy,I’ll love you no matter what.
Amy,We’ll cross that bridge when we come to it.
Amy,I will.
Amy,Uh-huh.
Amy,"I don’t know what they look like, but sure."
Amy,I won’t.
Amy,Got it.
Amy,Good thinking.
Amy,Thank you. That means a lot.
Amy,Pretty well. Princeton has a beautiful campus.
Amy,"Actually, I want to hear about you. How are things at home?"
Amy,I miss you.
Amy,"It’s so strange, earlier today I ended a sentence with a preposition and you weren’t there to correct my grammar."
Amy,"In fact, that’s when I started to really miss you."
Amy,Did I? Are you gonna teach me a lesson?
Amy,What are you gonna do about it?
Amy,Vigorously?
Amy,Sounds like a big night.
Amy,So you’re keeping busy? You’re not lonely?
Amy,Who’s he?
Amy,"Oh. Really? Uh, when did you meet her?"
Amy,"Huge fan, you say?"
Amy,That’s terrific. I’ll call you right back.
Amy,I gave you one job. Keep an eye on him. How hard is that?
Amy,Why didn’t you tell me?
Amy,Should I worry?
Amy,"That’s what you said to me when I started dating him. And then five years later, bingo bango, something happened."
Amy,You don’t get it. I’ve been smacking that ketchup bottle for a long time. All she’s got to do is tip it over and point it at her fries.
Amy,"I don’t know. Might be the New Jersey talking, but this Nowitzki broad needs to disappear."
Amy,"Yeah, but one of those scientists is a tall, blonde Olympic swimmer."
Amy,Nice try.
Amy,"Hello, Sheldon."
Amy,I was missing you again.
Amy,She’s what?
Amy,Hi.
Amy,"Uh-huh. Hang on.  Hello. A little late, Leonard. Sorry."
Amy,It’s not important.
Amy,May I offer an observation?
Amy,Amy Farrah Fowler.
Amy,Still nothing. Remind me to try again in an hour.
Amy,"So, what do you think?"
Amy,"Well, normally I respect your macho rebellious attitude toward The Man, but, in this case, I think you’ve made a foolish mistake."
Amy,"What up, bestie? Good news. Thanks to you, I was able to make a rhesus monkey cry like a disgraced televangelist."
Amy,"Sheldon, are you all right? When last we spoke, you were going to take a taxi home from Raj’s, but according to Facebook, you just checked in at the Cheesecake Factory."
Amy,Every word. Our false gossip meme appears to have reached node lambda.
Amy,"I kissed a girl and I liked it, I hope my boyfriend don’t mind it."
Amy,I swear! Can I tell my doctor? I’m probably gonna need shots!
Amy,"Everybody hurts, sometimes everybody cries. Everybody hurts, sometimes."
Amy,"Guys, something happened."
Amy,"You know, can I borrow that movie? Those singing hooligans really got my motor running."
Amy,"Sheldon Cooper, I’ve got a bone to pick with you, and I’m about to do it in front of all your friends."
Amy,"This is Maid of Honour Amy Farrah Fowler, bringing you the wedding activities just weeks out from the big day. Let’s check in with a beautiful, radiant young woman, and her friend who’s about to get married. Ladies, can you tell us what you’re doing?"
Amy,"You were right. I had nothing to worry about. That skank’s your problem, not mine."
Amy,What?
Amy,"Look, right here. Red Hulk is picking up Thor’s hammer ’cause Thor’s touching it."
Amy,"Hello, Sheldon."
Amy,That’s right. They’re no good without the lighter.
Amy,We’re here.
Amy,"Sheldon, stop. For the last time, I will not bring home bed bugs. "
Amy,"Hello, Sheldon. Is everything okay?"
Amy,"Oh, it’s probably Sheldon. Hi, Sheldon. Everybody’s here, say hi."
Amy,"Hi, Sheldon. Everything okay?"
Amy,"How’s it going, Sheldon?"
Amy,"How’s it going, Sheldon?"
Amy,"Okay, Sheldon, thanks for checking in. Talk to you tomorrow? Oh, okay, bye."
Amy,"Hey, girlfriend. Can I get a what what?"
Amy,"Hey, girl."
Amy,You guys doing okay down there?
Amy,You guys doing okay down there?
Amy,"Boy, I just can’t seem to get these scissors back together. Can you do it?"
Amy,"Darn it. There’s something in my eye, and I need to sort these coins by size. Can you help?"
Amy,"Penny? I really want to eat this banana, but it’s stuck inside this bamboo puzzle box."
Amy,Hello.
Amy,"Sheldon, I don’t think you understand how being broken up works. The only way I can sort through my feelings is if there is space between us. Every time I see you, it re-traumatizes me. I go through the pain all over again."
Amy,How dare you go on the Internet and say mean things about me and compare my genitalia to part of Czechoslovakia?
Amy,Hi.
Amy,"I’m not gonna be your roommate, Sheldon."
Amy,"Huh. Well, this is weird."
Amy,"Hi, Sheldon. What’s up?"
Amy,"Sheldon, what’s wrong?"
Amy,"It’s not the best Best Western I’ve been to, but I’d say it’s the third best Best Western I’ve been to."
Amy,"Hi, Sheldon. What’s up?"
Amy,I miss you.
Amy,"Hi, Sheldon."
Amy,"Hi, Sheldon. What’s new?"
Amy,"We’re just friends, what are you sayin’?"
Amy,My first love broke my heart for the first time.
Amy,I didn’t understand your e-mail.
Amy,I really had to go home for this?
Amy,"Maybe it’s Sheldon, here to say he’s sorry."
Amy,Sorry.
Amy,"My goodness, that form of stimulation is highly efficient."
Bernadette,That works.
Bernadette,Strike two.
Bernadette,"Oh, Raj, you’re our guest."
Bernadette,"Yeah, exciting. Can I ask you something?"
Bernadette,"Speaking of underwear, I have some interesting news."
Bernadette,To the toilet! Is that okay with you?
Bernadette,Microbiology.
Bernadette,I don’t understand.
Bernadette,"I know, I’m studying it."
Bernadette,Are you sure?
Bernadette,No.
Bernadette,Like in the bedroom or like Dungeons and Dragons?
Bernadette,No.
Bernadette,Not really.
Bernadette,I use them. I don’t like them.
Bernadette,A puppy once bit my face.
Bernadette,Are you going to answer it?
Bernadette,I know how you feel. My mother makes me crazy.
Bernadette,"Oh, yeah? Does your mother call you every day at work to see if you’ve had a healthy lunch?"
Bernadette,"Okay, well, does she lay out your clothes for you in the morning like you’re nine years old?"
Bernadette,No. That’s the sad part.
Bernadette,That’s nothing. I couldn’t ride a bicycle ’cause my mother was afraid I’d hit a bump and lose my virginity.
Bernadette,Not on a bicycle. In a Camry.
Bernadette,Oh!
Bernadette,I’d love some.
Bernadette,Why?
Bernadette,"Okay, but only if you come to Sunday dinner at my house wearing a yarmulke."
Bernadette,I don’t really get it.
Bernadette,Can I ask you a question?
Bernadette,Where do you think this is going?
Bernadette,You’re so funny. You’re like a stand-up comedian.
Bernadette,"Actually, I think a lot of them are Jewish."
Bernadette,"Look, Howard, this is our third date and we both know what that means."
Bernadette,Sex.
Bernadette,But I need to know whether you’re looking for a relationship or a one-night stand.
Bernadette,Maybe you need to think about it a little.
Bernadette,Call me when you figure it out.
Bernadette,"Hello, Howard."
Bernadette,"I can’t now, I’m working."
Bernadette,Is this more comedy that I don’t understand?
Bernadette,"So, this isn’t a joke?"
Bernadette,Then you’re insane.
Bernadette,"Howard, we’ve only been on three dates. We haven’t even had sex yet."
Bernadette,Wow. 
Bernadette,"Oh, thanks."
Bernadette,"Oh, now what?"
Bernadette,"No, that’s okay."
Bernadette,Are you kidding? That’s the most romantic thing anyone’s ever done for me.
Bernadette,I don’t think I can. I don’t have Howard’s street cred.
Bernadette,What?
Bernadette,Why not?
Bernadette,He can’t sit somewhere else?
Bernadette,"Ooh, I love your shoes."
Bernadette,Where’d you get them?
Bernadette,I’ve been meaning to go over there.
Bernadette,"Don’t take him too seriously, a lot of what he says is intended as humour."
Bernadette,"Me neither, but he just lights up when I laugh."
Bernadette,"So, Leonard, Howard says you’re working on fundamental tests of quantum mechanics."
Bernadette,"Oh, I find it fascinating. If I hadn’t gone into microbiology, I probably would have gone into physics. Or ice dancing."
Bernadette,That’s amazing.
Bernadette,Are you going to try to set up the voltages using tunnel junctions?
Bernadette,"Oh, yeah, show me. In microbiology, the most exciting thing I get to work with is yeast."
Bernadette,Who are all those people?
Bernadette,Hi.
Bernadette,He doesn’t mean salt mines. He means where he works.
Bernadette,"So, how’s your experiment going?"
Bernadette,"Boy, I’d love to see that."
